ID,Sex,Marital status,Age,Education,Income,Occupation,Settlement size,Age_Group,Income_Group,Cluster
100012884,0,0,37,1,95303,0,0,Middle (31-45),Low,1
100012885,1,0,42,1,130211,0,0,Middle (31-45),Medium,1
100012886,0,1,39,1,127531,1,2,Middle (31-45),Medium,0
100012887,1,1,45,2,139352,1,2,Middle (31-45),Medium,2
100012888,0,0,52,2,111859,1,1,Mature (46-60),Low,1
100012889,0,0,30,1,58846,0,0,Young (18-30),Low,3
100012890,1,0,40,2,138377,0,0,Middle (31-45),Medium,1
100012891,1,1,30,1,84791,0,0,Young (18-30),Low,3
100012892,1,1,36,1,124059,1,0,Middle (31-45),Low,0
100012893,0,0,39,1,139019,0,1,Middle (31-45),Medium,0
100012894,1,0,47,1,116857,0,0,Mature (46-60),Low,1
100012895,0,0,30,0,122779,0,1,Young (18-30),Low,0
100012896,0,0,26,0,137976,1,1,Young (18-30),Medium,0
100012897,1,0,42,0,152858,1,1,Middle (31-45),Medium,2
100012898,1,1,36,1,108497,1,0,Middle (31-45),Low,1
100012899,1,0,56,2,124961,1,1,Mature (46-60),Low,2
100012900,0,0,23,0,121139,0,1,Young (18-30),Low,0
100012901,1,0,36,1,68467,0,1,Middle (31-45),Low,3
100012902,1,0,52,1,153076,0,1,Mature (46-60),Medium,2
100012903,1,1,31,1,107153,1,1,Middle (31-45),Low,3
100012904,0,0,33,1,101108,1,1,Middle (31-45),Low,1
100012905,1,0,34,1,99618,0,1,Middle (31-45),Low,1
100012906,0,0,26,1,70630,0,0,Young (18-30),Low,3
100012907,0,0,29,1,161800,1,1,Young (18-30),Medium,0
100012908,1,1,29,1,140744,1,0,Young (18-30),Medium,0
100012909,0,1,31,1,95001,1,1,Middle (31-45),Low,3
100012910,0,1,20,1,215853,2,1,Young (18-30),Medium,0
100012911,1,1,30,1,103693,1,0,Young (18-30),Low,3
100012912,0,1,31,2,131565,1,1,Middle (31-45),Medium,0
100012913,1,0,36,1,92199,0,0,Middle (31-45),Low,1
100012914,1,1,33,0,135661,1,1,Middle (31-45),Medium,0
100012915,1,1,34,1,148261,1,1,Middle (31-45),Medium,0
100012916,1,0,26,1,110045,1,0,Young (18-30),Low,3
100012917,0,0,44,1,94424,1,0,Middle (31-45),Low,1
100012918,0,0,28,0,55936,0,0,Young (18-30),Low,3
100012919,1,1,18,0,35832,0,0,Young (18-30),Low,3
100012920,1,0,30,1,157889,1,1,Young (18-30),Medium,0
100012921,0,0,32,1,113453,0,0,Middle (31-45),Low,1
100012922,0,1,19,0,99201,1,1,Young (18-30),Low,3
100012923,0,0,36,0,108257,0,1,Middle (31-45),Low,1
100012924,1,0,34,1,148971,1,1,Middle (31-45),Medium,0
100012925,0,1,35,1,96566,0,1,Middle (31-45),Low,1
100012926,0,0,54,1,47634,0,0,Mature (46-60),Low,1
100012927,0,1,18,1,135675,1,1,Young (18-30),Medium,0
100012928,1,1,34,2,100322,0,0,Middle (31-45),Low,3
100012929,0,0,40,1,72175,1,0,Middle (31-45),Low,1
100012930,1,0,67,2,166087,0,1,Senior (60+),Medium,2
100012931,1,1,26,1,115894,1,1,Young (18-30),Low,3
100012932,0,1,18,0,89700,1,2,Young (18-30),Low,3
100012933,1,0,49,1,209785,2,2,Mature (46-60),Medium,2
100012934,0,0,34,1,120937,1,1,Middle (31-45),Low,0
100012935,0,0,60,2,185057,2,1,Mature (46-60),Medium,2
100012936,0,1,44,1,113122,0,1,Middle (31-45),Low,1
100012937,1,1,28,1,133485,1,1,Young (18-30),Medium,0
100012938,1,1,36,2,78511,0,1,Middle (31-45),Low,1
100012939,1,1,35,2,61020,0,0,Middle (31-45),Low,3
100012940,1,0,21,0,158446,2,1,Young (18-30),Medium,0
100012941,0,0,42,1,93028,1,2,Middle (31-45),Low,1
100012942,1,1,35,2,111528,1,1,Middle (31-45),Low,1
100012943,0,0,35,0,154518,2,1,Middle (31-45),Medium,0
100012944,0,1,54,2,163221,1,1,Mature (46-60),Medium,2
100012945,0,0,55,2,157905,2,1,Mature (46-60),Medium,2
100012946,0,1,47,2,101023,0,1,Mature (46-60),Low,1
100012947,0,0,38,0,139319,1,1,Middle (31-45),Medium,0
100012948,1,0,48,1,140175,1,0,Mature (46-60),Medium,1
100012949,0,0,58,1,185063,2,1,Mature (46-60),Medium,2
100012950,0,1,21,1,110870,2,1,Young (18-30),Low,3
100012951,1,0,18,0,42535,0,2,Young (18-30),Low,3
100012952,0,0,62,1,137545,2,1,Senior (60+),Medium,2
100012953,1,1,36,1,85243,0,0,Middle (31-45),Low,3
100012954,0,0,18,0,80511,1,0,Young (18-30),Low,3
100012955,1,0,22,1,75455,0,0,Young (18-30),Low,3
100012956,1,1,56,2,119340,1,2,Mature (46-60),Low,2
100012957,0,0,34,0,119099,1,2,Middle (31-45),Low,0
100012958,0,1,18,0,90846,1,1,Young (18-30),Low,3
100012959,1,1,38,1,197986,1,1,Middle (31-45),Medium,0
100012960,0,0,39,1,82207,0,0,Middle (31-45),Low,1
100012961,0,1,45,2,114127,1,1,Middle (31-45),Low,1
100012962,0,1,63,3,141224,1,2,Senior (60+),Medium,2
100012963,1,0,22,1,125520,1,2,Young (18-30),Low,0
100012964,1,1,25,0,126995,1,1,Young (18-30),Low,0
100012965,0,0,18,0,152368,1,2,Young (18-30),Medium,0
100012966,0,1,42,1,129716,1,1,Middle (31-45),Medium,1
100012967,1,0,51,2,179417,2,2,Mature (46-60),Medium,2
100012968,0,0,34,1,142674,1,2,Middle (31-45),Medium,0
100012969,0,1,20,1,94706,0,0,Young (18-30),Low,3
100012970,1,1,18,1,114821,0,0,Young (18-30),Low,3
100012971,1,1,30,1,129702,1,1,Young (18-30),Medium,0
100012972,1,1,51,2,86452,0,0,Mature (46-60),Low,1
100012973,0,1,59,2,87554,1,0,Mature (46-60),Low,1
100012974,1,0,39,2,127817,1,2,Middle (31-45),Medium,1
100012975,0,1,31,1,70780,0,0,Middle (31-45),Low,3
100012976,0,1,18,0,76139,1,0,Young (18-30),Low,3
100012977,0,0,24,0,77646,0,2,Young (18-30),Low,3
100012978,0,1,42,1,71445,0,0,Middle (31-45),Low,1
100012979,1,1,52,2,118811,1,0,Mature (46-60),Low,2
100012980,1,0,31,1,91802,0,0,Middle (31-45),Low,3
100012981,0,0,18,0,154795,1,2,Young (18-30),Medium,0
100012982,0,0,31,1,87467,0,0,Middle (31-45),Low,3
100012983,1,0,34,1,104971,1,0,Middle (31-45),Low,1
100012984,1,1,34,2,138113,0,1,Middle (31-45),Medium,0
100012985,1,1,21,1,35832,0,0,Young (18-30),Low,3
100012986,0,1,32,2,126857,0,1,Middle (31-45),Low,0
100012987,1,1,34,1,97519,1,0,Middle (31-45),Low,3
100012988,1,1,18,0,103526,1,1,Young (18-30),Low,3
100012989,0,0,48,2,153267,0,1,Mature (46-60),Medium,2
100012990,0,0,31,1,165934,2,2,Middle (31-45),Medium,0
100012991,0,0,30,0,161990,0,0,Young (18-30),Medium,0
100012992,0,0,35,0,113282,1,1,Middle (31-45),Low,1
100012993,0,0,36,0,79666,1,2,Middle (31-45),Low,1
100012994,0,0,54,1,174556,1,2,Mature (46-60),Medium,2
100012995,0,0,46,1,165685,1,2,Mature (46-60),Medium,2
100012996,0,0,49,1,87842,1,1,Mature (46-60),Low,1
100012997,0,0,34,1,135003,1,1,Middle (31-45),Medium,0
100012998,0,1,40,2,125296,1,2,Middle (31-45),Low,1
100012999,0,0,33,1,134835,1,0,Middle (31-45),Medium,0
100013000,0,0,37,1,166043,1,1,Middle (31-45),Medium,0
100013001,1,1,35,2,134856,0,1,Middle (31-45),Medium,0
100013002,1,1,47,2,137058,1,1,Mature (46-60),Medium,2
100013003,1,1,39,2,79369,0,0,Middle (31-45),Low,1
100013004,1,0,36,1,108046,0,1,Middle (31-45),Low,1
100013005,1,0,51,2,175540,1,2,Mature (46-60),Medium,2
100013006,1,0,32,0,103326,1,0,Middle (31-45),Low,3
100013007,1,0,44,2,159466,1,1,Middle (31-45),Medium,2
100013008,0,0,45,1,159813,2,2,Middle (31-45),Medium,2
100013009,1,1,18,0,120973,0,1,Young (18-30),Low,3
100013010,0,0,18,0,76389,0,0,Young (18-30),Low,3
100013011,0,1,47,2,139712,1,2,Mature (46-60),Medium,2
100013012,1,1,32,1,98298,0,0,Middle (31-45),Low,3
100013013,0,0,39,1,100602,0,0,Middle (31-45),Low,1
100013014,0,1,55,1,172903,1,1,Mature (46-60),Medium,2
100013015,0,0,50,2,178660,2,1,Mature (46-60),Medium,2
100013016,0,0,29,1,137388,1,0,Young (18-30),Medium,0
100013017,1,1,22,1,114167,1,2,Young (18-30),Low,3
100013018,0,0,55,1,115765,0,1,Mature (46-60),Low,1
100013019,0,0,45,1,213688,1,1,Middle (31-45),Medium,2
100013020,0,0,37,1,93182,0,0,Middle (31-45),Low,1
100013021,0,0,41,1,117859,1,1,Middle (31-45),Low,1
100013022,0,0,42,1,137421,1,1,Middle (31-45),Medium,0
100013023,0,0,44,1,114608,1,1,Middle (31-45),Low,1
100013024,0,0,43,1,108890,0,1,Middle (31-45),Low,1
100013025,1,1,20,2,88124,0,1,Young (18-30),Low,3
100013026,1,1,22,0,159812,0,1,Young (18-30),Medium,0
100013027,0,1,36,1,173563,2,1,Middle (31-45),Medium,0
100013028,0,1,41,2,164029,1,2,Middle (31-45),Medium,2
100013029,0,0,29,1,133412,2,1,Young (18-30),Medium,0
100013030,0,0,38,1,202071,2,2,Middle (31-45),Medium,0
100013031,1,1,28,1,131338,1,1,Young (18-30),Medium,0
100013032,1,0,42,1,159251,1,2,Middle (31-45),Medium,0
100013033,1,1,40,1,104789,1,1,Middle (31-45),Low,1
100013034,0,0,23,1,97213,0,0,Young (18-30),Low,3
100013035,0,1,28,1,118336,1,2,Young (18-30),Low,0
100013036,0,0,37,1,111430,1,1,Middle (31-45),Low,1
100013037,1,0,24,1,68516,0,0,Young (18-30),Low,3
100013038,1,1,51,2,169356,1,2,Mature (46-60),Medium,2
100013039,0,1,35,2,91116,0,0,Middle (31-45),Low,1
100013040,0,1,41,3,156189,1,1,Middle (31-45),Medium,0
100013041,0,0,48,1,200348,2,2,Mature (46-60),Medium,2
100013042,1,1,24,1,123072,0,0,Young (18-30),Low,3
100013043,0,0,46,2,158320,0,1,Mature (46-60),Medium,2
100013044,0,0,28,0,171986,1,0,Young (18-30),Medium,0
100013045,1,1,32,2,129772,1,2,Middle (31-45),Medium,0
100013046,0,0,62,1,160262,2,2,Senior (60+),Medium,2
100013047,0,0,18,0,35832,0,0,Young (18-30),Low,3
100013048,0,0,76,2,190232,2,2,Senior (60+),Medium,2
100013049,1,1,42,1,102975,0,0,Middle (31-45),Low,1
100013050,0,0,37,0,92144,0,1,Middle (31-45),Low,1
100013051,0,0,52,1,194595,1,0,Mature (46-60),Medium,2
100013052,1,1,41,1,188137,1,1,Middle (31-45),Medium,0
100013053,0,1,28,1,78451,0,0,Young (18-30),Low,3
100013054,1,1,23,1,67031,0,0,Young (18-30),Low,3
100013055,0,0,44,1,112519,1,0,Middle (31-45),Low,1
100013056,1,0,28,0,153033,2,0,Young (18-30),Medium,0
100013057,1,1,28,1,114607,1,0,Young (18-30),Low,3
100013058,0,1,41,2,143936,1,2,Middle (31-45),Medium,2
100013059,0,0,28,0,118713,0,1,Young (18-30),Low,0
100013060,1,0,45,1,137018,1,0,Middle (31-45),Medium,1
100013061,0,0,39,1,137929,1,0,Middle (31-45),Medium,0
100013062,0,0,32,0,179391,2,2,Middle (31-45),Medium,0
100013063,0,1,25,1,86264,0,1,Young (18-30),Low,3
100013064,1,1,22,1,66200,1,0,Young (18-30),Low,3
100013065,1,0,25,1,196018,1,1,Young (18-30),Medium,0
100013066,0,0,31,0,95884,0,0,Middle (31-45),Low,3
100013067,1,0,22,0,83217,1,1,Young (18-30),Low,3
100013068,0,0,47,2,94270,1,0,Mature (46-60),Low,1
100013069,1,0,18,1,115379,1,0,Young (18-30),Low,3
100013070,0,1,52,2,131657,1,1,Mature (46-60),Medium,2
100013071,1,1,27,1,148781,2,1,Young (18-30),Medium,0
100013072,1,1,45,2,81681,1,0,Middle (31-45),Low,1
100013073,0,1,51,2,130902,1,1,Mature (46-60),Medium,2
100013074,1,0,57,2,124039,1,1,Mature (46-60),Low,2
100013075,0,1,54,2,134057,2,1,Mature (46-60),Medium,2
100013076,1,1,23,1,37005,0,0,Young (18-30),Low,3
100013077,1,1,18,1,136545,2,2,Young (18-30),Medium,0
100013078,0,0,45,1,99070,0,1,Middle (31-45),Low,1
100013079,1,0,48,1,123174,1,1,Mature (46-60),Low,1
100013080,0,1,46,2,96110,0,0,Mature (46-60),Low,1
100013081,0,0,35,0,95013,1,0,Middle (31-45),Low,1
100013082,1,0,35,1,160508,2,2,Middle (31-45),Medium,0
100013083,1,1,47,2,99655,0,0,Mature (46-60),Low,1
100013084,1,1,43,3,144493,1,1,Middle (31-45),Medium,2
100013085,1,1,18,0,126452,1,1,Young (18-30),Low,3
100013086,0,0,40,1,109773,2,1,Middle (31-45),Low,1
100013087,0,0,56,1,163387,1,1,Mature (46-60),Medium,2
100013088,1,1,22,1,69245,0,0,Young (18-30),Low,3
100013089,1,1,30,1,89263,1,1,Young (18-30),Low,3
100013090,0,0,44,0,103462,1,1,Middle (31-45),Low,1
100013091,0,1,31,1,72745,0,0,Middle (31-45),Low,3
100013092,0,1,37,0,131380,1,1,Middle (31-45),Medium,0
100013093,0,1,31,1,102974,1,0,Middle (31-45),Low,3
100013094,1,0,43,1,105977,0,1,Middle (31-45),Low,1
100013095,1,1,47,2,192303,1,1,Mature (46-60),Medium,2
100013096,0,0,50,1,162401,2,2,Mature (46-60),Medium,2
100013097,1,1,39,2,108712,1,1,Middle (31-45),Low,1
100013098,0,0,49,1,126637,1,1,Mature (46-60),Low,1
100013099,1,0,40,0,103837,1,1,Middle (31-45),Low,1
100013100,0,0,52,2,126856,1,1,Mature (46-60),Low,2
100013101,1,1,28,1,83699,1,0,Young (18-30),Low,3
100013102,0,0,33,0,40775,0,0,Middle (31-45),Low,3
100013103,0,1,43,2,98626,0,1,Middle (31-45),Low,1
100013104,0,1,46,2,119493,2,1,Mature (46-60),Low,2
100013105,0,1,18,1,82861,1,1,Young (18-30),Low,3
100013106,1,0,42,1,147603,1,1,Middle (31-45),Medium,0
100013107,1,0,26,1,132009,2,1,Young (18-30),Medium,0
100013108,0,0,36,1,89608,1,0,Middle (31-45),Low,1
100013109,1,0,18,0,49834,0,0,Young (18-30),Low,3
100013110,0,1,42,2,206088,2,2,Middle (31-45),Medium,2
100013111,1,0,63,2,177212,1,2,Senior (60+),Medium,2
100013112,0,0,47,1,64742,1,1,Mature (46-60),Low,1
100013113,1,1,61,2,163451,1,1,Senior (60+),Medium,2
100013114,0,1,34,1,151561,1,0,Middle (31-45),Medium,0
100013115,1,1,30,1,132276,1,2,Young (18-30),Medium,0
100013116,1,1,28,1,76381,0,0,Young (18-30),Low,3
100013117,1,1,27,1,98889,1,0,Young (18-30),Low,3
100013118,0,0,35,0,70444,0,0,Middle (31-45),Low,3
100013119,0,0,51,2,186458,2,2,Mature (46-60),Medium,2
100013120,1,1,24,1,98053,1,0,Young (18-30),Low,3
100013121,0,1,40,1,64682,0,0,Middle (31-45),Low,1
100013122,1,0,37,1,112848,1,0,Middle (31-45),Low,1
100013123,0,0,42,1,106084,0,1,Middle (31-45),Low,1
100013124,0,1,48,2,165207,1,0,Mature (46-60),Medium,2
100013125,0,0,18,0,135658,1,1,Young (18-30),Medium,0
100013126,0,0,45,1,149530,1,1,Middle (31-45),Medium,2
100013127,0,1,45,1,105988,1,1,Middle (31-45),Low,1
100013128,0,1,36,1,99564,0,0,Middle (31-45),Low,1
100013129,0,0,54,1,225328,2,2,Mature (46-60),High,2
100013130,0,0,47,1,121237,1,0,Mature (46-60),Low,1
100013131,0,0,39,2,152680,1,1,Middle (31-45),Medium,2
100013132,1,1,65,2,144824,2,1,Senior (60+),Medium,2
100013133,0,1,30,1,153396,1,2,Young (18-30),Medium,0
100013134,1,1,42,1,120129,1,1,Middle (31-45),Low,1
100013135,0,0,20,0,155944,1,2,Young (18-30),Medium,0
100013136,1,1,32,2,162228,1,2,Middle (31-45),Medium,0
100013137,0,1,38,1,120741,0,1,Middle (31-45),Low,1
100013138,0,0,30,0,149863,1,1,Young (18-30),Medium,0
100013139,1,1,28,1,145503,1,0,Young (18-30),Medium,0
100013140,1,1,40,1,108101,1,0,Middle (31-45),Low,1
100013141,1,1,42,1,105342,0,1,Middle (31-45),Low,1
100013142,0,1,43,1,164107,1,1,Middle (31-45),Medium,0
100013143,1,1,48,2,142306,2,1,Mature (46-60),Medium,2
100013144,0,1,34,1,50149,0,0,Middle (31-45),Low,3
100013145,0,1,30,1,85478,1,1,Young (18-30),Low,3
100013146,1,0,43,1,88397,0,0,Middle (31-45),Low,1
100013147,1,1,34,1,127766,1,2,Middle (31-45),Medium,0
100013148,0,1,27,1,51952,0,1,Young (18-30),Low,3
100013149,0,0,35,0,145006,1,1,Middle (31-45),Medium,0
100013150,1,0,51,2,162320,1,1,Mature (46-60),Medium,2
100013151,0,0,23,0,122190,1,1,Young (18-30),Low,0
100013152,1,0,51,2,85524,0,0,Mature (46-60),Low,1
100013153,1,1,36,1,113445,0,1,Middle (31-45),Low,1
100013154,0,0,49,1,100263,1,0,Mature (46-60),Low,1
100013155,0,0,31,0,134920,1,2,Middle (31-45),Medium,0
100013156,0,0,24,0,137877,1,1,Young (18-30),Medium,0
100013157,1,1,33,1,102950,1,0,Middle (31-45),Low,3
100013158,1,1,45,2,128442,1,1,Middle (31-45),Medium,2
100013159,0,0,29,0,111154,1,0,Young (18-30),Low,3
100013160,0,0,45,1,164730,2,1,Middle (31-45),Medium,2
100013161,0,1,41,1,155552,2,2,Middle (31-45),Medium,0
100013162,1,0,36,1,61234,0,0,Middle (31-45),Low,3
100013163,0,0,24,1,162682,1,2,Young (18-30),Medium,0
100013164,0,0,22,0,102608,0,0,Young (18-30),Low,3
100013165,0,0,48,1,189684,1,2,Mature (46-60),Medium,2
100013166,0,0,31,1,100484,1,0,Middle (31-45),Low,3
100013167,1,1,35,2,71615,1,0,Middle (31-45),Low,3
100013168,0,0,35,1,177171,2,2,Middle (31-45),Medium,0
100013169,1,0,18,0,80294,1,1,Young (18-30),Low,3
100013170,0,0,51,1,126125,0,0,Mature (46-60),Low,1
100013171,1,0,27,1,153890,1,0,Young (18-30),Medium,0
100013172,0,0,34,0,111302,0,1,Middle (31-45),Low,1
100013173,0,0,38,1,133708,1,0,Middle (31-45),Medium,0
100013174,1,1,36,1,115709,1,2,Middle (31-45),Low,0
100013175,1,0,34,1,139227,1,1,Middle (31-45),Medium,0
100013176,1,1,40,2,129177,1,0,Middle (31-45),Medium,1
100013177,1,1,51,2,142222,2,2,Mature (46-60),Medium,2
100013178,0,0,39,1,108428,1,1,Middle (31-45),Low,1
100013179,0,0,31,0,110556,1,1,Middle (31-45),Low,0
100013180,1,1,21,1,61834,0,1,Young (18-30),Low,3
100013181,1,1,60,2,201002,2,1,Mature (46-60),Medium,2
100013182,0,0,47,1,189972,2,1,Mature (46-60),Medium,2
100013183,0,0,30,1,62020,0,2,Young (18-30),Low,3
100013184,0,1,52,2,134729,1,1,Mature (46-60),Medium,2
100013185,0,0,18,0,111937,0,1,Young (18-30),Low,3
100013186,0,0,44,1,100839,0,1,Middle (31-45),Low,1
100013187,0,0,30,1,150299,1,0,Young (18-30),Medium,0
100013188,1,0,29,1,55339,1,0,Young (18-30),Low,3
100013189,0,0,36,0,144400,1,1,Middle (31-45),Medium,0
100013190,1,0,41,1,123906,0,0,Middle (31-45),Low,1
100013191,1,1,41,2,151718,1,1,Middle (31-45),Medium,2
100013192,0,0,47,1,113312,1,1,Mature (46-60),Low,1
100013193,0,1,41,2,135855,1,2,Middle (31-45),Medium,2
100013194,0,1,39,1,175772,2,2,Middle (31-45),Medium,0
100013195,0,0,24,0,111709,0,0,Young (18-30),Low,3
100013196,0,1,30,1,35832,0,0,Young (18-30),Low,3
100013197,0,0,42,2,117615,0,1,Middle (31-45),Low,1
100013198,1,1,24,1,134845,1,1,Young (18-30),Medium,0
100013199,1,0,18,0,115064,0,0,Young (18-30),Low,3
100013200,1,0,18,0,118064,0,0,Young (18-30),Low,3
100013201,1,0,55,1,167851,1,1,Mature (46-60),Medium,2
100013202,0,0,58,2,115466,0,1,Mature (46-60),Low,2
100013203,0,1,23,1,35832,0,0,Young (18-30),Low,3
100013204,0,1,45,2,118777,1,1,Middle (31-45),Low,1
100013205,1,1,41,2,142766,1,1,Middle (31-45),Medium,2
100013206,0,1,37,1,97779,1,1,Middle (31-45),Low,1
100013207,1,1,51,2,118767,2,0,Mature (46-60),Low,2
100013208,0,1,18,1,83687,1,0,Young (18-30),Low,3
100013209,1,1,38,2,73826,0,0,Middle (31-45),Low,1
100013210,0,0,57,2,137201,0,0,Mature (46-60),Medium,2
100013211,1,1,35,1,127033,1,1,Middle (31-45),Medium,0
100013212,0,0,50,1,135993,1,2,Mature (46-60),Medium,2
100013213,0,0,34,1,94906,0,0,Middle (31-45),Low,1
100013214,0,0,29,1,90956,2,0,Young (18-30),Low,3
100013215,1,0,44,1,110832,1,1,Middle (31-45),Low,1
100013216,1,1,50,1,35832,0,0,Mature (46-60),Low,1
100013217,0,0,46,2,103497,1,1,Mature (46-60),Low,1
100013218,0,1,43,1,143224,2,1,Middle (31-45),Medium,0
100013219,0,1,35,1,119766,1,2,Middle (31-45),Low,0
100013220,1,0,37,1,168693,2,1,Middle (31-45),Medium,0
100013221,0,0,39,0,102482,0,1,Middle (31-45),Low,1
100013222,1,1,33,1,123828,1,0,Middle (31-45),Low,0
100013223,1,0,35,1,96863,0,0,Middle (31-45),Low,1
100013224,0,0,30,0,101039,0,1,Young (18-30),Low,3
100013225,1,1,26,1,59567,0,0,Young (18-30),Low,3
100013226,0,0,33,1,220093,2,2,Middle (31-45),High,0
100013227,1,0,55,2,154015,2,1,Mature (46-60),Medium,2
100013228,1,0,22,1,124586,2,1,Young (18-30),Low,0
100013229,1,0,26,0,81644,0,0,Young (18-30),Low,3
100013230,1,0,42,1,104979,0,0,Middle (31-45),Low,1
100013231,1,1,18,1,87719,0,0,Young (18-30),Low,3
100013232,1,1,48,2,126807,0,0,Mature (46-60),Low,2
100013233,0,1,31,1,176529,2,1,Middle (31-45),Medium,0
100013234,0,1,29,1,91821,1,0,Young (18-30),Low,3
100013235,1,1,28,1,121764,1,1,Young (18-30),Low,0
100013236,0,0,47,1,121241,1,1,Mature (46-60),Low,1
100013237,1,1,50,2,106499,0,1,Mature (46-60),Low,1
100013238,0,1,18,0,196204,2,2,Young (18-30),Medium,0
100013239,0,1,32,1,189524,2,2,Middle (31-45),Medium,0
100013240,1,0,57,2,71574,0,0,Mature (46-60),Low,1
100013241,0,1,42,2,138475,1,1,Middle (31-45),Medium,2
100013242,1,1,42,1,109020,1,0,Middle (31-45),Low,1
100013243,0,1,50,1,143396,1,2,Mature (46-60),Medium,2
100013244,0,0,37,1,162771,1,0,Middle (31-45),Medium,0
100013245,0,0,38,2,84976,0,0,Middle (31-45),Low,1
100013246,1,0,39,1,102695,1,0,Middle (31-45),Low,1
100013247,0,0,23,0,112551,1,1,Young (18-30),Low,3
100013248,1,1,22,1,139360,2,1,Young (18-30),Medium,0
100013249,0,0,33,0,77595,1,2,Middle (31-45),Low,3
100013250,0,0,37,1,153651,1,1,Middle (31-45),Medium,0
100013251,0,0,18,0,61601,1,1,Young (18-30),Low,3
100013252,1,0,31,0,143781,1,1,Middle (31-45),Medium,0
100013253,0,1,49,2,182237,2,2,Mature (46-60),Medium,2
100013254,0,1,35,1,123625,1,2,Middle (31-45),Low,0
100013255,1,1,27,1,91256,0,0,Young (18-30),Low,3
100013256,1,1,33,1,70110,1,1,Middle (31-45),Low,3
100013257,1,1,28,0,143625,1,0,Young (18-30),Medium,0
100013258,1,1,31,2,161662,1,2,Middle (31-45),Medium,0
100013259,0,0,39,1,121589,1,2,Middle (31-45),Low,1
100013260,1,1,43,2,106602,0,1,Middle (31-45),Low,1
100013261,0,0,36,1,111550,1,2,Middle (31-45),Low,1
100013262,1,1,33,1,159371,1,1,Middle (31-45),Medium,0
100013263,1,1,41,1,67523,1,0,Middle (31-45),Low,1
100013264,1,1,39,2,93183,0,0,Middle (31-45),Low,1
100013265,1,0,18,0,135434,0,0,Young (18-30),Medium,3
100013266,1,1,18,1,99088,1,1,Young (18-30),Low,3
100013267,1,0,33,1,40382,0,1,Middle (31-45),Low,3
100013268,1,1,22,1,97096,1,0,Young (18-30),Low,3
100013269,1,1,33,1,150931,1,0,Middle (31-45),Medium,0
100013270,1,1,20,0,103170,0,0,Young (18-30),Low,3
100013271,1,0,43,1,123136,1,0,Middle (31-45),Low,1
100013272,0,0,34,0,128381,1,0,Middle (31-45),Medium,0
100013273,0,0,33,0,118147,1,0,Middle (31-45),Low,0
100013274,0,1,48,2,151615,1,0,Mature (46-60),Medium,2
100013275,0,0,52,2,162351,2,1,Mature (46-60),Medium,2
100013276,0,1,39,1,110832,1,1,Middle (31-45),Low,1
100013277,1,0,37,1,154845,1,1,Middle (31-45),Medium,0
100013278,0,0,27,0,101853,1,0,Young (18-30),Low,3
100013279,1,1,36,1,110120,0,1,Middle (31-45),Low,1
100013280,1,0,31,1,49767,0,2,Middle (31-45),Low,3
100013281,0,0,53,2,119133,1,1,Mature (46-60),Low,2
100013282,0,1,39,1,78981,0,0,Middle (31-45),Low,1
100013283,0,1,33,0,80129,0,0,Middle (31-45),Low,3
100013284,0,0,47,1,123357,1,0,Mature (46-60),Low,1
100013285,1,1,35,0,101941,1,1,Middle (31-45),Low,1
100013286,0,0,30,1,127267,2,2,Young (18-30),Medium,0
100013287,0,1,19,1,137250,2,2,Young (18-30),Medium,0
100013288,0,1,22,1,141621,2,2,Young (18-30),Medium,0
100013289,0,0,42,1,170781,1,2,Middle (31-45),Medium,2
100013290,0,1,38,1,125309,1,2,Middle (31-45),Low,0
100013291,1,0,35,1,131887,0,1,Middle (31-45),Medium,0
100013292,0,0,27,1,155259,1,1,Young (18-30),Medium,0
100013293,1,1,22,1,122432,1,1,Young (18-30),Low,0
100013294,1,1,31,2,79644,0,0,Middle (31-45),Low,3
100013295,0,1,41,1,73955,0,0,Middle (31-45),Low,1
100013296,0,1,44,2,184278,2,1,Middle (31-45),Medium,2
100013297,1,1,52,2,139769,1,1,Mature (46-60),Medium,2
100013298,0,1,65,2,228611,2,2,Senior (60+),High,2
100013299,1,1,40,2,124676,0,1,Middle (31-45),Low,1
100013300,1,1,25,1,100190,1,1,Young (18-30),Low,3
100013301,1,0,47,1,100890,1,0,Mature (46-60),Low,1
100013302,1,1,18,0,52626,0,1,Young (18-30),Low,3
100013303,1,1,51,2,138233,1,1,Mature (46-60),Medium,2
100013304,0,0,18,0,155746,1,2,Young (18-30),Medium,0
100013305,1,1,28,1,100987,1,1,Young (18-30),Low,3
100013306,0,0,45,1,132274,1,2,Middle (31-45),Medium,1
100013307,0,0,31,1,97516,0,0,Middle (31-45),Low,3
100013308,0,0,42,1,121014,1,0,Middle (31-45),Low,1
100013309,0,1,38,1,133844,2,1,Middle (31-45),Medium,0
100013310,1,1,44,2,136322,2,1,Middle (31-45),Medium,2
100013311,0,0,46,1,179758,2,2,Mature (46-60),Medium,2
100013312,0,1,51,2,115042,1,0,Mature (46-60),Low,1
100013313,1,1,42,2,167220,1,1,Middle (31-45),Medium,2
100013314,0,1,37,2,176107,1,1,Middle (31-45),Medium,2
100013315,1,0,41,1,147706,1,0,Middle (31-45),Medium,0
100013316,1,1,34,2,170492,1,0,Middle (31-45),Medium,0
100013317,0,0,24,1,78672,0,1,Young (18-30),Low,3
